,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,23.0,Madrid,5.0,Estudios de Primaria/Secundaria
1,Mujer,22.0,Madrid ,4.0,Estudios de Primaria/Secundaria
2,Hombre,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
3,Hombre,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
4,Hombre,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
5,Hombre,22.0,Madrid,3.0,Estudios de Primaria/Secundaria
6,Hombre,22.0,Madrid,3.0,Estudios de Primaria/Secundaria
7,Mujer,23.0,Madrid,3.0,Estudios de Primaria/Secundaria
8,Mujer,22.0,Madrid,4.0,Aficiones comunes
9,Mujer,23.0,Madrid,4.0,Aficiones comunes
10,Mujer,22.0,Madrid ,4.0,Aficiones comunes
11,Mujer,23.0,Madrid,4.0,Estudios Superiores
12,Mujer,23.0,Leon ,4.0,Estudios Superiores
13,Mujer,23.0,Madrid,3.0,Estudios Superiores
14,Mujer,23.0,Madrid,4.0,Estudios Superiores
15,Hombre,23.0,Leon ,4.0,Estudios Superiores
16,Hombre,23.0,Madrid,3.0,Estudios de Primaria/Secundaria
17,Mujer,23.0,Madrid,2.0,Trabajo
18,Hombre,24.0,Alemania ,4.0,Trabajo
19,Mujer,31.0,Madrid,2.0,Aficiones comunes
20,Hombre,17.0,Madrid,5.0,Familia
21,Hombre,25.0,Madrid,5.0,Familia
22,Mujer,56.0,Madrid,5.0,Familia
23,Hombre,57.0,Madrid,5.0,Familia
24,Hombre,60.0,Alicante,4.0,Familia
25,Mujer,52.0,USA,3.0,A través de otra persona
26,Mujer,25.0,Italia,2.0,Trabajo
27,Mujer,24.0,Finlandia ,4.0,Estudios Superiores
28,Hombre,23.0,Holanda,3.0,Estudios Superiores
29,Hombre,25.0,Singapur ,4.0,Estudios Superiores
