,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,24.0,Zaragoza,5.0,Estudios de Primaria/Secundaria
1,Mujer,24.0,Zaragoza,5.0,Estudios de Primaria/Secundaria
2,Mujer,24.0,Zaragoza,5.0,Estudios de Primaria/Secundaria
3,Mujer,24.0,Zaragoza,5.0,Estudios de Primaria/Secundaria
4,Mujer,24.0,Zaragoza,5.0,Estudios de Primaria/Secundaria
5,Mujer,24.0,Zaragoza,5.0,Estudios de Primaria/Secundaria
6,Mujer,24.0,Madrid,5.0,Estudios de Primaria/Secundaria
7,Mujer,23.0,Zaragoza,3.0,Estudios de Primaria/Secundaria
8,Mujer,25.0,Gijón,4.0,Estudios Superiores
9,Mujer,23.0,Madrid,4.0,Estudios Superiores
10,Mujer,24.0,Madrid,4.0,Estudios Superiores
11,Mujer,26.0,Guatemala,5.0,Estudios Superiores
12,Hombre,25.0,Cuba,5.0,Estudios Superiores
13,Hombre,24.0,Ghana,4.0,Estudios Superiores
14,Mujer,24.0,India,3.0,Estudios Superiores
15,Mujer,24.0,México,4.0,Estudios Superiores
16,Hombre,21.0,Madrid,5.0,Familia
17,Hombre,27.0,Zaragoza,5.0,Familia
18,Hombre,57.0,Zaragoza,5.0,Familia
19,Mujer,56.0,Zaragoza,5.0,Familia
20,Mujer,78.0,Zaragoza,5.0,Familia
21,Mujer,82.0,Zaragoza,4.0,Familia
22,Mujer,84.0,Zaragoza,4.0,Familia
23,Mujer,24.0,Panamá,5.0,Trabajo
24,Mujer,25.0,Panamá,5.0,Trabajo
25,Mujer,28.0,Panamá,3.0,Trabajo
26,Hombre,25.0,Panamá,1.0,Trabajo
27,Mujer,27.0,Panamá,5.0,A través de otra persona
28,Hombre,23.0,Panamá,3.0,A través de otra persona
29,Mujer,28.0,Panamá,4.0,A través de otra persona
