,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,22.0,Madrid,5.0,Estudios Superiores
1,Hombre,17.0,Madrid,4.0,Familia
2,Mujer,58.0,Madrid,3.0,Familia
3,Hombre,60.0,Madrid,3.0,Familia
4,Mujer,78.0,Madrid,4.0,Familia
5,Mujer,21.0,Madrid,4.0,Estudios de Primaria/Secundaria
6,Mujer,20.0,Madrid,5.0,Vecino/a
7,Mujer,20.0,Barcelona,4.0,Aficiones comunes
8,Mujer,22.0,Madrid,4.0,Estudios Superiores
9,Mujer,19.0,Valencia,3.0,Aficiones comunes
10,Hombre,27.0,Bilbao,4.0,Aficiones comunes
11,Mujer,21.0,Madrid,4.0,Estudios Superiores
12,Mujer,21.0,Madrid,4.0,Estudios Superiores
13,Mujer,21.0,Madrid,3.0,Estudios Superiores
14,Hombre,17.0,Madrid,2.0,Vecino/a
15,Hombre,24.0,Madrid,2.0,A través de otra persona
16,Hombre,23.0,Madrid,2.0,Estudios Superiores
17,Mujer,25.0,Murcia,4.0,Aficiones comunes
18,Mujer,22.0,Madrid,3.0,A través de otra persona
19,Mujer,85.0,Alcorcon,3.0,A través de otra persona
20,Hombre,58.0,Madrid,4.0,A través de otra persona
21,Hombre,27.0,Madrid,3.0,Estudios Superiores
22,Mujer,22.0,Alcorcon,3.0,Estudios Superiores
23,Mujer,20.0,Valencia,3.0,A través de otra persona
24,Mujer,22.0,Madrid,2.0,Aficiones comunes
25,Mujer,22.0,Madrid,2.0,A través de otra persona
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
