,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,45.0,Lugo,1.0,Estudios de Primaria/Secundaria
1,Mujer,44.0,Lugo,4.0,Estudios de Primaria/Secundaria
2,Hombre,43.0,Santiago ,4.0,Estudios Superiores
3,Mujer,41.0,Lugo,5.0,Estudios Superiores
4,Mujer,50.0,Coruña ,3.0,Trabajo
5,Mujer,60.0,Coruña,3.0,Trabajo
6,Mujer,44.0,Corgo,1.0,Estudios de Primaria/Secundaria
7,Mujer,44.0,Lugo,1.0,Estudios Superiores
8,Mujer,45.0,Lugo,3.0,Estudios de Primaria/Secundaria
9,Mujer,44.0,Madrid ,2.0,Estudios Superiores
10,Hombre,46.0,Lugo,2.0,Familia
11,Mujer,45.0,Lugo,4.0,Familia
12,Mujer,45.0,Lugo,2.0,Estudios de Primaria/Secundaria
13,Mujer,44.0,Lugo,4.0,Estudios de Primaria/Secundaria
14,Mujer,40.0,Lugo,3.0,Estudios Superiores
15,Hombre,53.0,Lugo,2.0,Estudios Superiores
16,Hombre,43.0,Pontedeume,2.0,Familia
17,Mujer,53.0,Lugo,2.0,Familia
18,Hombre,47.0,Castro,2.0,Familia
19,Hombre,56.0,Ferrol,2.0,Familia
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
