,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,58.0,Madrid,5.0,Familia
1,Hombre,58.0,Madrid,4.0,Familia
2,Mujer,23.0,Madrid,5.0,Familia
3,Mujer,26.0,Madrid,5.0,Estudios Superiores
4,Hombre,27.0,Madrid,3.0,Estudios Superiores
5,Hombre,27.0,Madrid,3.0,Estudios Superiores
6,Mujer,26.0,Madrid,5.0,Estudios de Primaria/Secundaria
7,Mujer,27.0,Madrid,2.0,Estudios Superiores
8,Mujer,26.0,Madrid,4.0,Estudios Superiores
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
