,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,24,Getafe,5,A través de otra persona
1,Mujer,57,Majadahonda ,5,Familia
2,Hombre,59,Majadahonda ,5,Familia
3,Hombre,23,Majadahonda,5,Familia
4,Hombre,25,Majadahonda,4,Estudios de Primaria/Secundaria
5,Hombre,24,Pozuelo,3,A través de otra persona
6,Hombre,25,Boadilla,4,A través de otra persona
7,Hombre,24,Boadilla ,4,Estudios de Primaria/Secundaria
8,Hombre,24,Boadilla,4,Estudios de Primaria/Secundaria
9,Hombre,24,Majadahonda ,4,Estudios de Primaria/Secundaria
10,Hombre,23,Boadilla,2,Estudios de Primaria/Secundaria
11,Mujer,23,Madrid,3,Estudios Superiores
12,Hombre,23,Madrid,3,Estudios Superiores
13,Hombre,22,Madrid,3,Estudios Superiores
14,Hombre,24,Madrid ,4,Estudios Superiores
15,Hombre,25,Boadilla ,4,Estudios de Primaria/Secundaria
16,Hombre,25,Boadilla,3,Estudios de Primaria/Secundaria
17,Hombre,25,USA,3,Estudios de Primaria/Secundaria
18,Hombre,24,Boadilla,4,Vecino/a
19,Hombre,24,Boadilla,4,Estudios de Primaria/Secundaria
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
