,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,24,Boadilla del Monte,4,Estudios Superiores
1,Hombre,24,Alcobendas,3,Estudios Superiores
2,Hombre,24,Madrid,3,Estudios Superiores
3,Hombre,25,Vallecas,3,Estudios Superiores
4,Hombre,26,Móstoles ,5,Estudios Superiores
5,Hombre,23,Móstoles ,2,A través de otra persona
6,Mujer,50,Rivas Vaciamadrid ,5,Familia
7,Mujer,29,Rivas Vaciamadrid,5,Familia
8,Hombre,30,San Martín de la Vega,4,Familia
9,Hombre,60,Bilbao ,5,Familia
10,Hombre,28,Las Rozas ,2,Trabajo
11,Mujer,25,Parla,1,Estudios Superiores
12,Mujer,24,Vallecas,3,Estudios Superiores
13,Mujer,23,Villaverde,3,Estudios Superiores
14,Mujer,24,Madrid,1,Aficiones comunes
15,Mujer,25,Madrid,1,Aficiones comunes
16,Mujer,23,Rivas Vaciamadrid ,1,Estudios de Primaria/Secundaria
17,Mujer,24,Rivas Vaciamadrid ,1,Estudios de Primaria/Secundaria
18,Mujer,24,Rivas Vaciamadrid ,1,Estudios de Primaria/Secundaria
19,Mujer,24,Rivas Vaciamadrid ,4,Estudios de Primaria/Secundaria
20,Mujer,23,Rivas Vaciamadrid ,4,Estudios de Primaria/Secundaria
21,Hombre,26,Pozuelo,1,A través de otra persona
22,Mujer,23,Rivas Vaciamadrid ,2,A través de otra persona
23,Mujer,23,Rivas Vaciamadrid ,2,A través de otra persona
24,Hombre,51,Piedralaves ,3,A través de otra persona
25,Hombre,21,Madrid,1,Trabajo
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
