,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,29,Alcobendas,5,A través de otra persona
1,Mujer,31,Madrid ,5,Familia
2,Mujer,60,Madrid,5,Familia
3,Hombre,62,Madrid,5,Familia
4,Hombre,57,Madrid,4,Aficiones comunes
5,Mujer,61,Alcorcón ,3,Familia
6,Hombre,32,Toledo,4,Familia
7,Hombre,26,Móstoles ,5,Estudios de Primaria/Secundaria
8,Hombre,26,Alcorcón ,4,Estudios de Primaria/Secundaria
9,Hombre,26,Alcorcón ,4,Estudios Superiores
10,Hombre,27,Madrid,4,Estudios de Primaria/Secundaria
11,Hombre,28,Madrid,4,Estudios Superiores
12,Mujer,28,Boadilla,4,Estudios Superiores
13,Hombre,45,Madrid,2,Trabajo
14,Mujer,32,Alcorcón ,3,Vecino/a
15,Mujer,29,Alcorcón ,4,Estudios de Primaria/Secundaria
16,Hombre,29,Madrid,4,Vecino/a
17,Mujer,29,Madrid,4,Estudios de Primaria/Secundaria
18,Hombre,32,Toledo,4,Trabajo
19,Mujer,29,Madrid,4,Familia
20,Hombre,29,Madrid,4,Familia
21,Hombre,29,Madrid,4,A través de otra persona
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
