,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,21.0,Madrid,5.0,Estudios de Primaria/Secundaria
1,Hombre,22.0,Madrid,5.0,Estudios de Primaria/Secundaria
2,Hombre,22.0,Madrid ,4.0,Estudios de Primaria/Secundaria
3,Mujer,22.0,Madrid ,3.0,Estudios de Primaria/Secundaria
4,Hombre,21.0,Madrid ,2.0,Estudios de Primaria/Secundaria
5,Mujer,22.0,Madrid ,3.0,Otro
6,Mujer,21.0,Leganés ,3.0,Otro
7,Mujer,20.0,Madrid ,4.0,Otro
8,Mujer,20.0,Madrid ,4.0,Otro
9,Hombre,24.0,Leganés ,4.0,Otro
10,Mujer,25.0,Madrid ,4.0,Otro
11,Mujer,20.0,Madrid ,3.0,Otro
12,Mujer,19.0,Madrid ,2.0,Otro
13,Hombre,18.0,Madrid ,3.0,Otro
14,Hombre,22.0,Madrid ,3.0,Otro
15,Hombre,24.0,Madrid ,3.0,A través de otra persona
16,Mujer,18.0,Madrid ,4.0,Otro
17,Hombre,21.0,Madrid,3.0,Otro
18,Mujer,24.0,Madrid ,3.0,Otro
19,Mujer,19.0,Madrid,3.0,Otro
20,Mujer,20.0,Madrid ,3.0,Otro
21,Hombre,23.0,Leganés ,2.0,Otro
22,Hombre,23.0,Madrid ,3.0,Otro
23,Hombre,20.0,Madrid ,3.0,Otro
24,Hombre,22.0,Madrid ,2.0,Otro
25,Mujer,22.0,Las rozas ,4.0,Estudios Superiores
26,Mujer,21.0,Madrid ,4.0,Estudios Superiores
27,Mujer,22.0,Móstoles ,3.0,Estudios Superiores
28,Mujer,22.0,Collado Villalba ,3.0,Estudios Superiores
29,Mujer,22.0,Madrid,3.0,Estudios Superiores
30,Hombre,22.0,Madrid,3.0,Estudios Superiores
31,Hombre,22.0,Moralzarzal ,3.0,Estudios Superiores
32,Hombre,22.0,Villaviciosa de Odón ,3.0,Estudios Superiores
33,Hombre,22.0,Alcorcón ,3.0,Estudios Superiores
34,Hombre,23.0,Boadilla del Monte ,3.0,Estudios Superiores
35,Hombre,22.0,Madrid,2.0,Estudios Superiores
36,Hombre,21.0,Madrid,2.0,Estudios Superiores
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
