,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,30,Sevilla ,1,Aficiones comunes
1,Hombre,32,Sevilla ,1,Aficiones comunes
2,Mujer,13,Sevilla ,5,Familia
3,Mujer,79,Sevilla ,5,Familia
4,Hombre,16,Sevilla ,4,A través de otra persona
5,Mujer,40,Sevilla ,5,A través de otra persona
6,Mujer,30,Sevilla ,2,A través de otra persona
7,Hombre,45,Sevilla ,3,A través de otra persona
8,Hombre,42,Sevilla ,3,Aficiones comunes
9,Hombre,36,Sevilla ,2,A través de otra persona
10,Hombre,32,Sevilla ,5,Aficiones comunes
11,Mujer,45,Sevilla ,2,Aficiones comunes
12,Hombre,67,Sevilla ,5,A través de otra persona
13,Mujer,12,Sevilla ,5,A través de otra persona
14,Hombre,45,Sevilla ,5,A través de otra persona
15,Otro,34,Sevilla ,2,A través de otra persona
16,Hombre,43,Sevilla ,2,Aficiones comunes
17,Hombre,54,Sevilla ,1,Vecino/a
18,Hombre,37,Sevilla ,3,Aficiones comunes
19,Mujer,30,Sevilla ,5,A través de otra persona
20,Hombre,34,Sevilla ,5,Aficiones comunes
21,Hombre,45,Sevilla ,1,A través de otra persona
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
