,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,23,Madrid,5,Estudios Superiores
1,Mujer,23,Madrid,5,Estudios Superiores
2,Mujer,23,Madrid,4,Estudios Superiores
3,Mujer,23,Madrid,5,Estudios Superiores
4,Mujer,23,Madrid,3,Estudios Superiores
5,Mujer,23,Madrid ,4,Estudios de Primaria/Secundaria
6,Mujer,22,Madrid,5,Estudios de Primaria/Secundaria
7,Mujer,22,Madrid ,4,Estudios de Primaria/Secundaria
8,Mujer,23,Madrid,4,Estudios de Primaria/Secundaria
9,Hombre,22,Madrid,5,Otro
10,Hombre,27,Madrid ,3,Trabajo
11,Mujer,22,Madrid,4,Trabajo
12,Mujer,22,Madrid,4,Estudios Superiores
13,Hombre,27,Madrid ,2,Trabajo
14,Hombre,26,Madrid,1,Trabajo
15,Hombre,24,Valencia ,3,Trabajo
16,Hombre,24,Valladolid ,3,Trabajo
17,Hombre,27,Madrid,1,Trabajo
18,Hombre,22,Madrid ,3,Estudios Superiores
19,Hombre,24,Madrid,5,Estudios Superiores
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
