,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,29.0,Madrid,5.0,Otro
1,Mujer,66.0,Madrid,5.0,Familia
2,Hombre,69.0,Madrid,5.0,Familia
3,Mujer,36.0,Sao Paulo,5.0,Familia
4,Mujer,42.0,Madrid,5.0,Aficiones comunes
5,Mujer,27.0,Madrid,4.0,Estudios de Primaria/Secundaria
6,Mujer,25.0,Madrid,5.0,Estudios de Primaria/Secundaria
7,Mujer,42.0,Madrid,5.0,Aficiones comunes
8,Mujer,42.0,Madrid,4.0,Aficiones comunes
9,Mujer,36.0,Madrid,4.0,Aficiones comunes
10,Hombre,42.0,Madrid,4.0,Aficiones comunes
11,Mujer,26.0,Madrid,5.0,Estudios de Primaria/Secundaria
12,Hombre,28.0,Madrid,4.0,A través de otra persona
13,Hombre,32.0,Madrid,4.0,Aficiones comunes
14,Mujer,35.0,Madrid,4.0,Aficiones comunes
15,Hombre,28.0,Madrid,3.0,A través de otra persona
16,Mujer,28.0,Madrid,4.0,A través de otra persona
17,Mujer,26.0,Madrid,5.0,Estudios de Primaria/Secundaria
18,Mujer,52.0,Madrid,3.0,Aficiones comunes
19,Mujer,26.0,Madrid,4.0,Estudios de Primaria/Secundaria
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
