,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,21,Madrid,4,Estudios Superiores
1,Mujer,65,Madrid,4,Familia
2,Mujer,21,Madrid,3,Estudios Superiores
3,Mujer,20,Madrid,2,Estudios Superiores
4,Hombre,27,Barcelona,3,A través de otra persona
5,Mujer,35,Bilgaria,2,Otro
6,Mujer,21,Paris,3,Otro
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
