,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,30.0,Malaga,4.0,Estudios de Primaria/Secundaria
1,Hombre,30.0,Malaga,4.0,Estudios de Primaria/Secundaria
2,Hombre,30.0,Málaga,4.0,Estudios de Primaria/Secundaria
3,Hombre,30.0,Malaga,4.0,Estudios de Primaria/Secundaria
4,Hombre,45.0,Malaga,3.0,Familia
5,Hombre,60.0,Malaga,4.0,Familia
6,Hombre,26.0,Malaga,2.0,Trabajo
7,Hombre,45.0,Malaga,3.0,Trabajo
8,Mujer,50.0,Malaga,3.0,Trabajo
9,Mujer,47.0,Malaga,2.0,Trabajo
10,Mujer,43.0,Malaga,3.0,Trabajo
11,Mujer,30.0,Malaga,4.0,Estudios de Primaria/Secundaria
12,Hombre,30.0,Malaga,2.0,A través de otra persona
13,Hombre,34.0,Malaga,2.0,Aficiones comunes
14,Hombre,32.0,Malaga,2.0,A través de otra persona
15,Hombre,28.0,Malaga,2.0,Estudios Superiores
16,Hombre,54.0,Madrid,4.0,Familia
17,Mujer,32.0,Madrid,2.0,Estudios Superiores
18,Hombre,30.0,Noruega ,3.0,Estudios Superiores
19,Mujer,23.0,Ibiza,3.0,Aficiones comunes
20,Mujer,28.0,Roma,3.0,Vecino/a
21,Hombre,45.0,Roma,3.0,A través de otra persona
22,Mujer,35.0,Soria,2.0,Trabajo
23,Mujer,43.0,Granada,2.0,Otro
24,Mujer,76.0,Murcia,3.0,A través de otra persona
25,Hombre,54.0,Venecia,3.0,A través de otra persona
26,Mujer,24.0,Irlanda,3.0,Estudios Superiores
27,Hombre,53.0,Finlandia,2.0,A través de otra persona
28,Mujer,77.0,Africa,3.0,Vecino/a
29,Hombre,77.0,África,3.0,Vecino/a
