,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,22.0,Madrid,2.0,Estudios de Primaria/Secundaria
1,Hombre,24.0,Madrid,3.0,Trabajo
2,Mujer,23.0,Albacete,1.0,Familia
3,Mujer,22.0,Madrid,2.0,Estudios Superiores
4,Mujer,22.0,Madrid ,4.0,Estudios Superiores
5,Mujer,22.0,Madrid,4.0,Estudios Superiores
6,Mujer,22.0,Madrid,4.0,Estudios Superiores
7,Mujer,56.0,Madrid,5.0,Familia
8,Hombre,22.0,Madrid,4.0,Trabajo
9,Hombre,22.0,Madrid,3.0,Trabajo
10,Hombre,22.0,Madrid,4.0,A través de otra persona
11,Mujer,29.0,Madrid,5.0,Familia
12,Hombre,23.0,Madrid,1.0,A través de otra persona
13,Mujer,22.0,Madrid,5.0,Estudios Superiores
14,Mujer,22.0,Madrid,4.0,Estudios de Primaria/Secundaria
15,Mujer,22.0,Madrid,3.0,Estudios de Primaria/Secundaria
16,Mujer,22.0,Mdrid,4.0,Estudios de Primaria/Secundaria
17,Mujer,20.0,Madrid,5.0,Estudios de Primaria/Secundaria
18,Mujer,23.0,Madrid,5.0,Familia
19,Mujer,50.0,Albacete,4.0,Familia
20,Hombre,58.0,Madrid,5.0,Familia
21,Hombre,25.0,Madrid ,4.0,A través de otra persona
22,Hombre,25.0,Madrid,4.0,A través de otra persona
23,Mujer,22.0,Madrid,3.0,Estudios de Primaria/Secundaria
24,Hombre,22.0,Madrid ,2.0,Estudios de Primaria/Secundaria
25,Mujer,22.0,Madrid,1.0,Estudios de Primaria/Secundaria
26,Mujer,22.0,Madrid,3.0,Estudios de Primaria/Secundaria
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
