,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,37.0,Bogotá,4.0,Estudios Superiores
1,Hombre,40.0,Bogotá,3.0,Estudios Superiores
2,Mujer,35.0,Zipaquirá,5.0,Trabajo
3,Hombre,45.0,Soacha,3.0,Trabajo
4,Mujer,56.0,Zipaquirá,5.0,Familia
5,Hombre,53.0,Sopó,3.0,Trabajo
6,Mujer,39.0,Zipaquirá,4.0,Trabajo
7,Hombre,33.0,Sogamoso,5.0,Familia
8,Mujer,60.0,Sogamoso,3.0,Familia
9,Mujer,31.0,Cajicá,3.0,A través de otra persona
10,Mujer,37.0,Zipaquirá,3.0,A través de otra persona
11,Mujer,47.0,Zipaquirá,3.0,Trabajo
12,Hombre,53.0,Chía,3.0,Trabajo
13,Mujer,40.0,Zipaquirá,2.0,Trabajo
14,Mujer,83.0,Zipaquirá,3.0,Familia
15,Mujer,43.0,Zipaquirá,3.0,Familia
16,Hombre,63.0,Zipaquirá,4.0,Familia
17,Mujer,57.0,Lebrija,2.0,A través de otra persona
18,Hombre,47.0,Bogotá,2.0,Trabajo
19,Hombre,44.0,Zipaquirá,2.0,Trabajo
20,Hombre,47.0,Zipaquirá,3.0,Otro
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
