,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,57.0,Valencia,5.0,Familia
1,Hombre,24.0,Valencia,5.0,Familia
2,Hombre,30.0,Valencia,4.0,Otro
3,Mujer,30.0,Valencia,5.0,Estudios de Primaria/Secundaria
4,Hombre,31.0,Sevilla,5.0,Estudios de Primaria/Secundaria
5,Mujer,30.0,Valencia,4.0,Estudios Superiores
6,Mujer,30.0,Almería,4.0,Estudios Superiores
7,Mujer,32.0,Valencia,3.0,Estudios Superiores
8,Mujer,30.0,Valencia,4.0,Estudios Superiores
9,Hombre,30.0,Valencia,3.0,Otro
10,Mujer,82.0,Valencia,5.0,Familia
11,Hombre,63.0,Valencia,5.0,Familia
12,Mujer,54.0,Valencia,3.0,A través de otra persona
13,Hombre,55.0,Valencia,4.0,Familia
14,Mujer,28.0,Valencia,4.0,Trabajo
15,Hombre,28.0,Valencia,4.0,Trabajo
16,Mujer,31.0,Valencia,4.0,Trabajo
17,Hombre,35.0,Sevilla,4.0,A través de otra persona
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
