,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,39.0,Málaga,4.0,A través de otra persona
1,Mujer,43.0,Rincón de la Victoria,3.0,A través de otra persona
2,Mujer,41.0,Málaga,3.0,Trabajo
3,Hombre,43.0,Málaga,1.0,Otro
4,Mujer,31.0,Málaga,1.0,Otro
5,Mujer,41.0,Málaga,3.0,Familia
6,Hombre,43.0,Málaga,2.0,Familia
7,Mujer,32.0,Málaga,3.0,Trabajo
8,Hombre,43.0,Málaga,1.0,Trabajo
9,Hombre,42.0,Málaga,1.0,Trabajo
10,Mujer,41.0,Málaga,2.0,Trabajo
11,Hombre,43.0,Málaga,1.0,A través de otra persona
12,Hombre,30.0,Málaga,1.0,Trabajo
13,Hombre,35.0,Bilbao,1.0,Aficiones comunes
14,Hombre,38.0,Bilbao,1.0,Trabajo
15,Hombre,40.0,Málaga,1.0,Aficiones comunes
16,Hombre,32.0,Málaga,2.0,Trabajo
17,Mujer,40.0,Rincón de la Victoria,1.0,A través de otra persona
18,Mujer,42.0,Koltz,2.0,Aficiones comunes
19,Mujer,43.0,El. Ejido,2.0,A través de otra persona
20,Hombre,33.0,Zürich,1.0,Aficiones comunes
21,Hombre,45.0,Málaga,1.0,Estudios Superiores
22,Hombre,34.0,Málaga,1.0,Trabajo
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
