,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,52,Cordoba,5,Familia
1,Mujer,51,Cordoba,5,Familia
2,Mujer,19,Cordoba,5,Familia
3,Mujer,23,Madrid,4,Trabajo
4,Hombre,23,Madrid,5,Estudios Superiores
5,Hombre,25,Madrid,3,Estudios Superiores
6,Hombre,23,Burgos,5,Estudios Superiores
7,Hombre,30,Canadá ,5,A través de otra persona
8,Mujer,54,Córdoba ,5,Familia
9,Mujer,55,Córdoba ,5,Familia
10,Mujer,30,Málaga ,5,Familia
11,Hombre,25,Mallorca,5,Familia
12,Mujer,31,Córdoba ,5,Familia
13,Hombre,26,Córdoba ,5,Familia
14,Mujer,23,Vigo,3,A través de otra persona
15,Hombre,23,Galicia,2,Otro
16,Hombre,58,Córdoba ,5,Familia
17,Hombre,25,Sevilla,2,Otro
18,Hombre,20,Madrid,1,Otro
19,Mujer,23,Cantabria,4,Estudios Superiores
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
