,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,60,españa,5,Familia
1,Mujer,26,luxemburgo,5,Familia
2,Mujer,22,alemania,3,Estudios Superiores
3,Mujer,20,alemania,3,Estudios Superiores
4,Mujer,23,alemania,4,Estudios de Primaria/Secundaria
5,Hombre,23,españa,3,Estudios de Primaria/Secundaria
6,Hombre,62,españa,4,Familia
7,Mujer,21,alemania,3,Estudios de Primaria/Secundaria
8,Mujer,23,españa,4,Estudios de Primaria/Secundaria
9,Hombre,26,españa,5,A través de otra persona
10,Mujer,21,alemania,4,Estudios Superiores
11,Mujer,21,alemania,4,Estudios Superiores
12,Mujer,62,españa,4,Familia
13,Hombre,60,españa,3,Familia
14,Mujer,23,españa,4,Estudios Superiores
15,Mujer,22,españa,3,Estudios Superiores
16,Mujer,23,españa,2,Estudios Superiores
17,Hombre,26,españa,2,A través de otra persona
18,Mujer,25,españa,3,A través de otra persona
19,Hombre,23,españa,2,Estudios de Primaria/Secundaria
20,Mujer,22,españa,4,Estudios de Primaria/Secundaria
21,Hombre,22,españa,4,Estudios de Primaria/Secundaria
22,Mujer,22,dinamarca,5,Estudios de Primaria/Secundaria
23,Hombre,23,alemania,2,A través de otra persona
24,Mujer,26,suiza,2,A través de otra persona
25,Mujer,26,españa,2,A través de otra persona
26,Mujer,64,españa,3,A través de otra persona
27,Hombre,71,españa,5,A través de otra persona
28,Hombre,63,españa,5,Familia
29,Mujer,21,españa,3,Estudios Superiores
