,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,29,Argentina,5,Familia
1,Hombre,25,Argentina,5,Familia
2,Mujer,40,Argentina,5,Familia
3,Mujer,48,rgentina,3,Trabajo
4,Mujer,48,Arhentina,3,Trabajo
5,Mujer,50,Argentina,2,Vecino/a
6,Mujer,55,Argentina,2,Trabajo
7,Mujer,70,Argntina,4,Familia
8,Mujer,55,Argentina,2,A través de otra persona
9,Mujer,50,Argentina,4,Familia
10,Mujer,70,Argentina,2,Familia
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
