,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,26.0,Madrid,5.0,Otro
1,Mujer,26.0,Madrid,4.0,Estudios de Primaria/Secundaria
2,Hombre,26.0,Madrid,3.0,Estudios de Primaria/Secundaria
3,Mujer,26.0,Madrid,3.0,Estudios de Primaria/Secundaria
4,Mujer,26.0,Madrid,3.0,Estudios de Primaria/Secundaria
5,Mujer,26.0,Madrid,3.0,Estudios de Primaria/Secundaria
6,Mujer,49.0,Madrid,4.0,Familia
7,Mujer,48.0,Madrid,3.0,Familia
8,Mujer,68.0,Madrid,1.0,Familia
9,Hombre,70.0,Madrid,1.0,Familia
10,Hombre,26.0,Madrid,2.0,Estudios Superiores
11,Hombre,26.0,Madrid,3.0,Estudios Superiores
12,Mujer,26.0,Reino unido,3.0,Estudios Superiores
13,Hombre,26.0,Madrid,2.0,A través de otra persona
14,Hombre,26.0,Madrid,1.0,A través de otra persona
15,Mujer,26.0,Madrid,1.0,A través de otra persona
16,Mujer,55.0,Madrid,1.0,Aficiones comunes
17,Mujer,52.0,Madrid,3.0,Familia
18,Mujer,26.0,Madrid,3.0,Estudios Superiores
19,Hombre,26.0,Madrid,3.0,A través de otra persona
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
