,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,22,Madrid,5,Estudios Superiores
1,Mujer,51,Toledo,4,Familia
2,Mujer,22,Madrid,4,Estudios Superiores
3,Hombre,16,Toledo,3,Familia
4,Mujer,22,Madrid,4,Estudios Superiores
5,Mujer,22,Toledo,4,Estudios de Primaria/Secundaria
6,Hombre,21,Madrid,3,Estudios Superiores
7,Mujer,21,Toledo,4,Estudios de Primaria/Secundaria
8,Mujer,22,Toledo,4,Estudios de Primaria/Secundaria
9,Mujer,21,Toledo,4,Estudios de Primaria/Secundaria
10,Mujer,22,Toledo,4,Estudios de Primaria/Secundaria
11,Mujer,21,Toledo,4,Estudios de Primaria/Secundaria
12,Mujer,21,Toledo,4,A través de otra persona
13,Mujer,22,Toledo,4,Estudios de Primaria/Secundaria
14,Mujer,20,Madrid,3,Estudios Superiores
15,Mujer,21,Madrid,3,A través de otra persona
16,Hombre,52,Toledo,4,Familia
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
