,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,55.0,Getafe,5.0,Familia
1,Hombre,57.0,Getafe,5.0,Familia
2,Mujer,29.0,Rumanía,2.0,Familia
3,Hombre,5.0,Rumania ,3.0,Familia
4,Hombre,30.0,Rumanía,1.0,Familia
5,Hombre,24.0,Majadahonda ,5.0,A través de otra persona
6,Hombre,23.0,Madrid,4.0,A través de otra persona
7,Hombre,23.0,Madrid,3.0,A través de otra persona
8,Hombre,24.0,Madrid,2.0,A través de otra persona
9,Hombre,24.0,Getafe,2.0,A través de otra persona
10,Mujer,24.0,Fuenlabrada,4.0,Estudios de Primaria/Secundaria
11,Mujer,24.0,Sanchinarro,4.0,Estudios de Primaria/Secundaria
12,Mujer,24.0,Tres cantos ,4.0,Estudios de Primaria/Secundaria
13,Hombre,24.0,Canarias ,4.0,Estudios Superiores
14,Hombre,23.0,Madrid,2.0,Estudios Superiores
15,Hombre,24.0,Madrid,2.0,Estudios Superiores
16,Hombre,28.0,Madrid,2.0,Trabajo
17,Mujer,26.0,Madrid,3.0,Trabajo
18,Prefiero no responder,25.0,Canarias,2.0,Trabajo
19,Hombre,29.0,Madrid,1.0,Trabajo
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
