,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,22,Madrid,4,Estudios Superiores
1,Hombre,22,Madrid,4,Estudios Superiores
2,Hombre,22,Madrid,4,Estudios de Primaria/Secundaria
3,Hombre,22,Madrid,3,Estudios de Primaria/Secundaria
4,Hombre,22,Madrid,2,Estudios de Primaria/Secundaria
5,Hombre,21,Madrid,4,Estudios de Primaria/Secundaria
6,Hombre,22,Madrid,4,Estudios de Primaria/Secundaria
7,Hombre,22,Madrid,2,Estudios Superiores
8,Hombre,22,Madrid,3,Estudios Superiores
9,Hombre,22,Madrid,2,Estudios de Primaria/Secundaria
10,Hombre,23,Madrid,3,Otro
11,Mujer,16,Madrid,3,A través de otra persona
12,Hombre,22,Madrid,3,Estudios de Primaria/Secundaria
13,Hombre,22,Madrid ,2,Estudios de Primaria/Secundaria
14,Mujer,19,Madrid,2,A través de otra persona
15,Hombre,22,Madrid,1,Otro
16,Hombre,22,Madrid,1,Estudios de Primaria/Secundaria
17,Hombre,22,Madrid,2,Estudios de Primaria/Secundaria
18,Hombre,22,Madrid,3,Estudios Superiores
19,Mujer,21,Madrid,5,Otro
20,Hombre,16,Madrid,2,Familia
21,Hombre,16,Madrid,4,Familia
22,Hombre,50,Madrid,3,Familia
23,Hombre,22,Madrid,1,Otro
24,Hombre,22,Madrid,2,Estudios de Primaria/Secundaria
25,Hombre,25,Barcelona,3,A través de otra persona
26,Hombre,23,Madrid,1,A través de otra persona
27,Hombre,76,Madrid,1,Trabajo
28,Hombre,22,Madrid,1,Estudios Superiores
29,Mujer,23,Madrid,3,A través de otra persona
