,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,50.0,Burgos ,4.0,Vecino/a
1,Mujer,51.0,Burgos ,3.0,Otro
2,Mujer,47.0,Burgos ,3.0,Vecino/a
3,Hombre,49.0,Burgos ,5.0,Aficiones comunes
4,Hombre,18.0,Burgos ,4.0,Familia
5,Hombre,13.0,Burgos ,5.0,Familia
6,Hombre,48.0,Burgos ,4.0,A través de otra persona
7,Mujer,50.0,Burgos ,3.0,Otro
8,Mujer,48.0,Burgos ,4.0,A través de otra persona
9,Mujer,48.0,Burgos,4.0,A través de otra persona
10,Hombre,57.0,Burgos ,3.0,Vecino/a
11,Hombre,59.0,Burgos ,4.0,Trabajo
12,Mujer,47.0,Burgos ,2.0,Otro
13,Mujer,47.0,Burgos ,3.0,Familia
14,Hombre,49.0,Burgos ,3.0,Estudios de Primaria/Secundaria
15,Mujer,30.0,Monda,3.0,A través de otra persona
16,Hombre,50.0,Burgos ,5.0,Familia
17,Hombre,53.0,Burgos ,5.0,Familia
18,Mujer,15.0,Burgos ,3.0,Familia
19,Mujer,53.0,Burgos ,2.0,A través de otra persona
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
