,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,23.0,alcorcon,5.0,Estudios de Primaria/Secundaria
1,Hombre,23.0,madrid,5.0,Estudios Superiores
2,Hombre,23.0,madrid,5.0,Aficiones comunes
3,Hombre,23.0,madrid,4.0,A través de otra persona
4,Hombre,23.0,madrid,4.0,Estudios de Primaria/Secundaria
5,Hombre,23.0,madrid,3.0,Estudios de Primaria/Secundaria
6,Hombre,23.0,madrid,5.0,Estudios de Primaria/Secundaria
7,Hombre,22.0,madrid,2.0,Aficiones comunes
8,Hombre,23.0,madrid,3.0,Estudios de Primaria/Secundaria
9,Hombre,23.0,madrid,3.0,Estudios de Primaria/Secundaria
10,Hombre,23.0,madrid,2.0,A través de otra persona
11,Hombre,23.0,madrid,3.0,Estudios de Primaria/Secundaria
12,Hombre,50.0,madrid,5.0,Familia
13,Hombre,15.0,madrid,4.0,Familia
14,Hombre,23.0,madrid,3.0,A través de otra persona
15,Hombre,23.0,madrid,4.0,Estudios de Primaria/Secundaria
16,Hombre,24.0,madrid,2.0,Estudios de Primaria/Secundaria
17,Hombre,24.0,madrid,4.0,A través de otra persona
18,Mujer,23.0,madrid,3.0,Estudios Superiores
19,Mujer,23.0,madrid,4.0,Estudios Superiores
20,Mujer,23.0,madrid,2.0,Estudios Superiores
21,Mujer,23.0,madrid,2.0,Estudios Superiores
22,Mujer,23.0,madrid,3.0,Estudios Superiores
23,Mujer,23.0,madrid,4.0,Estudios Superiores
24,Mujer,23.0,madrid,3.0,Estudios Superiores
25,Hombre,23.0,madrid,4.0,Estudios Superiores
26,Hombre,23.0,madrid,4.0,Estudios Superiores
27,Hombre,23.0,madrid,4.0,Aficiones comunes
28,Hombre,22.0,madrid,3.0,Aficiones comunes
29,Hombre,22.0,madrid,3.0,Aficiones comunes
30,Hombre,20.0,madrid,5.0,Familia
31,Hombre,21.0,madrid,3.0,Aficiones comunes
32,Hombre,24.0,madrid,3.0,Aficiones comunes
33,Hombre,23.0,madrid,4.0,Aficiones comunes
34,Hombre,23.0,madrid,4.0,Aficiones comunes
35,Hombre,23.0,madrid,4.0,Aficiones comunes
36,Mujer,23.0,madrid,5.0,Estudios de Primaria/Secundaria
37,Mujer,23.0,madrid,3.0,Estudios Superiores
38,Mujer,23.0,madrid,3.0,Estudios Superiores
39,Mujer,23.0,madrid,4.0,Estudios Superiores
40,Mujer,23.0,madrid,5.0,Estudios de Primaria/Secundaria
41,Mujer,23.0,madrid,5.0,Estudios de Primaria/Secundaria
42,Mujer,23.0,madrid,4.0,Estudios de Primaria/Secundaria
43,Hombre,23.0,madrid,5.0,Estudios de Primaria/Secundaria
44,Hombre,23.0,madrid,5.0,Estudios de Primaria/Secundaria
