,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,55.0,Marchamalo,5.0,Familia
1,Hombre,59.0,Marchamalo,5.0,Familia
2,Hombre,24.0,Bélgica,5.0,Estudios Superiores
3,Mujer,21.0,Guadalajara,5.0,Estudios de Primaria/Secundaria
4,Mujer,21.0,Guadalajara,4.0,Estudios de Primaria/Secundaria
5,Mujer,20.0,Guadalajara,4.0,Estudios de Primaria/Secundaria
6,Mujer,20.0,Móstoles,3.0,Estudios Superiores
7,Mujer,21.0,Móstoles,3.0,Estudios Superiores
8,Mujer,79.0,Guadalajara,5.0,Familia
9,Hombre,80.0,Guadalajara,5.0,Familia
10,Hombre,26.0,Leganés,4.0,Estudios Superiores
11,Mujer,21.0,Madrid,4.0,Estudios Superiores
12,Hombre,33.0,Madrid,4.0,Familia
13,Mujer,32.0,Madrid,4.0,Familia
14,Mujer,35.0,Brasil,3.0,Familia
15,Mujer,60.0,Brasil,4.0,Familia
16,Hombre,18.0,Marchamalo,2.0,Familia
17,Mujer,21.0,Madrid,3.0,Estudios Superiores
18,Mujer,24.0,Madrid,3.0,Estudios Superiores
19,Hombre,24.0,Madrid,3.0,Estudios Superiores
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
