,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,21,Madrid,5,Estudios de Primaria/Secundaria
1,Hombre,21,Valencia,4,Estudios de Primaria/Secundaria
2,Mujer,22,Madrid,4,Estudios de Primaria/Secundaria
3,Hombre,21,Madrid,4,Estudios de Primaria/Secundaria
4,Mujer,62,Madrid,2,Trabajo
5,Mujer,27,Madrid,1,Trabajo
6,Mujer,21,Madrid,3,Trabajo
7,Hombre,20,Madrid,3,Trabajo
8,Hombre,24,Madrid,2,Trabajo
9,Mujer,24,Madrid,2,Trabajo
10,Hombre,50,Madrid,3,Estudios Superiores
11,Mujer,70,Madrid,3,Vecino/a
12,Hombre,68,Madrid,2,Vecino/a
13,Hombre,58,Madrid,2,Vecino/a
14,Mujer,21,Madrid,2,Estudios de Primaria/Secundaria
15,Mujer,21,Madrid,2,Estudios de Primaria/Secundaria
16,Mujer,21,Madrid,2,Estudios de Primaria/Secundaria
17,Mujer,22,Madrid,4,A través de otra persona
18,Mujer,20,Madrid,4,Estudios Superiores
19,Hombre,21,Madrid,3,Estudios Superiores
20,Hombre,22,Madrid,3,Estudios Superiores
21,Mujer,21,Madrid,3,Estudios Superiores
22,Mujer,22,Madrid,3,Estudios Superiores
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
