,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,24,Barcelona,5,Otro
1,Hombre,25,Zaragoza,4,A través de otra persona
2,Hombre,29,Kortrikje,3,Trabajo
3,Hombre,25,Barcelona,3,Trabajo
4,Hombre,31,Melbourne,3,Trabajo
5,Mujer,23,Barcelona,3,Trabajo
6,Mujer,26,Madrid,3,Estudios Superiores
7,Mujer,27,Colonia,3,A través de otra persona
8,Mujer,27,Colonia,3,A través de otra persona
9,Hombre,30,Barcelona,2,Vecino/a
10,Mujer,25,Las Palmas de Gran Canaria,4,Estudios de Primaria/Secundaria
11,Mujer,25,Santa Cruz de Tenerife,4,Estudios de Primaria/Secundaria
12,Mujer,25,Las Palmas de Gran Canaria,4,Estudios de Primaria/Secundaria
13,Mujer,26,Sevilla,3,Estudios Superiores
14,Mujer,38,Dubai,3,A través de otra persona
15,Mujer,69,Las Palmas de Gran Canaria,5,Familia
16,Mujer,41,Las Palmas de Gran Canaria,4,Familia
17,Hombre,71,Las Palmas de Gran Canaria,4,Familia
18,Hombre,37,Las Palmas de Gran Canaria,3,Familia
19,Hombre,25,Barcelona,3,Estudios Superiores
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
