,Gender,Age,Residency,EmotionalProximity,Context
0,Hombre,29,León ,5,Aficiones comunes
1,Mujer,27,Málaga ,5,Estudios Superiores
2,Mujer,28,León,5,Estudios de Primaria/Secundaria
3,Mujer,26,León ,5,Estudios de Primaria/Secundaria
4,Hombre,27,A Coruña ,5,Estudios Superiores
5,Mujer,28,León ,3,Aficiones comunes
6,Mujer,27,Soria,4,Vecino/a
7,Mujer,29,Derry (UK),5,Estudios Superiores
8,Mujer,21,León ,3,A través de otra persona
9,Mujer,21,León ,3,A través de otra persona
10,Hombre,32,León ,4,Vecino/a
11,Mujer,29,León ,3,Estudios Superiores
12,Hombre,30,León ,4,A través de otra persona
13,Mujer,27,Leon,3,A través de otra persona
14,Hombre,28,Sevilla ,3,Estudios Superiores
15,Hombre,30,Valladolid ,3,Aficiones comunes
16,Hombre,55,León ,2,Trabajo
17,Mujer,57,Madrid ,2,Trabajo
18,Mujer,50,Madrid ,2,Trabajo
19,Mujer,60,León ,4,Trabajo
20,Mujer,63,León ,3,Trabajo
21,Mujer,65,Madrid ,4,Familia
22,Mujer,70,Orense ,4,Familia
23,Hombre,70,Orense ,4,Familia
24,Hombre,62,León ,3,Familia
25,Mujer,56,León ,3,Familia
26,Mujer,74,León ,4,Familia
27,Mujer,59,León ,2,Familia
28,Mujer,49,León ,2,Familia
29,Mujer,28,León ,3,Estudios de Primaria/Secundaria
30,Mujer,29,Zamora ,3,Estudios de Primaria/Secundaria
31,Mujer,28,Madrid ,3,Estudios Superiores
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
