,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,22.0,Madrid,4.0,Estudios Superiores
1,Mujer,22.0,Madrid,2.0,Estudios Superiores
2,Mujer,22.0,Madrid,4.0,Estudios Superiores
3,Mujer,22.0,Madrid,4.0,Estudios de Primaria/Secundaria
4,Mujer,22.0,Madrid,2.0,Estudios Superiores
5,Mujer,21.0,Madrid,1.0,Estudios Superiores
6,Hombre,22.0,Madrid,1.0,Estudios Superiores
7,Mujer,22.0,Madrid,2.0,Estudios Superiores
8,Hombre,51.0,Madrid,1.0,Estudios Superiores
9,Prefiero no responder,21.0,Madrid,1.0,Estudios Superiores
10,Mujer,22.0,Madrid,1.0,Estudios Superiores
11,Hombre,22.0,Madrid,1.0,Estudios Superiores
12,Mujer,22.0,Madrid,1.0,Estudios Superiores
13,Mujer,22.0,Madrid,1.0,Estudios Superiores
14,Mujer,22.0,Madrid,1.0,Estudios Superiores
15,Hombre,22.0,Madrid,1.0,Estudios Superiores
16,Mujer,22.0,Madrid,1.0,Estudios Superiores
17,Mujer,22.0,Madrid,1.0,Estudios Superiores
18,Hombre,22.0,Madrid,1.0,Estudios Superiores
19,Mujer,22.0,Madrid,1.0,Estudios Superiores
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
