,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,21.0,Toledo ,5.0,Familia
1,Mujer,77.0,Toledo,5.0,A través de otra persona
2,Mujer,60.0,Toledo,5.0,Familia
3,Hombre,22.0,Toledo ,5.0,A través de otra persona
4,Mujer,23.0,Toledo,5.0,Estudios de Primaria/Secundaria
5,Mujer,24.0,Toledo ,5.0,A través de otra persona
6,Mujer,22.0,Toledo ,5.0,Estudios de Primaria/Secundaria
7,,,,,
8,,,,,
9,,,,,
10,,,,,
11,,,,,
12,,,,,
13,,,,,
14,,,,,
15,,,,,
16,,,,,
17,,,,,
18,,,,,
19,,,,,
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
