,Gender,Age,Residency,EmotionalProximity,Context
0,Mujer,56.0,Madrid,5.0,Familia
1,Mujer,22.0,Panamá,5.0,Vecino/a
2,Mujer,23.0,Madrid ,3.0,Estudios de Primaria/Secundaria
3,Mujer,23.0,Madrid,5.0,Estudios de Primaria/Secundaria
4,Mujer,24.0,Madrid,2.0,Vecino/a
5,Mujer,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
6,Hombre,22.0,Madrid,3.0,A través de otra persona
7,Hombre,24.0,Madrid,3.0,Aficiones comunes
8,Hombre,24.0,Panama,1.0,Vecino/a
9,Hombre,26.0,Panama,1.0,Vecino/a
10,Hombre,23.0,Madrid,2.0,Estudios de Primaria/Secundaria
11,Hombre,23.0,Madrid,5.0,Estudios de Primaria/Secundaria
12,Mujer,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
13,Mujer,20.0,Madrid,2.0,Familia
14,Mujer,20.0,Madrid,2.0,A través de otra persona
15,Mujer,18.0,Madrid,5.0,Familia
16,Hombre,20.0,Madrid,2.0,Familia
17,Mujer,23.0,Madrid,4.0,Estudios Superiores
18,Mujer,23.0,Madrid,4.0,Estudios de Primaria/Secundaria
19,Hombre,23.0,Madrid,3.0,Estudios de Primaria/Secundaria
20,,,,,
21,,,,,
22,,,,,
23,,,,,
24,,,,,
25,,,,,
26,,,,,
27,,,,,
28,,,,,
29,,,,,
30,,,,,
31,,,,,
32,,,,,
33,,,,,
34,,,,,
35,,,,,
36,,,,,
37,,,,,
38,,,,,
39,,,,,
40,,,,,
41,,,,,
42,,,,,
43,,,,,
44,,,,,
